"index","country_name","country_code","indicator_name","indicator_code","debt"
"1833","Senegal","SEN","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","548648509.1"
"1834","Senegal","SEN","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","62856549.3"
"1835","Senegal","SEN","PPG, bonds (AMT, current US$)","DT.AMT.PBND.CD","0"
"1836","Senegal","SEN","PPG, bonds (INT, current US$)","DT.INT.PBND.CD","140824000"
"1837","Senegal","SEN","PPG, commercial banks (AMT, current US$)","DT.AMT.PCBK.CD","98043761.1"
"1838","Senegal","SEN","PPG, commercial banks (DIS, current US$)","DT.DIS.PCBK.CD","61799481.2"
"1839","Senegal","SEN","PPG, commercial banks (INT, current US$)","DT.INT.PCBK.CD","5561154.1"
"1840","Senegal","SEN","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","170437929.1"
"1841","Senegal","SEN","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","886747852.7"
"1842","Senegal","SEN","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","53740046.6"
"1843","Senegal","SEN","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","302678959.3"
"1844","Senegal","SEN","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","1435396361.8"
"1845","Senegal","SEN","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","116596595.9"
"1846","Senegal","SEN","PPG, other private creditors (AMT, current US$)","DT.AMT.PROP.CD","43999835.6"
"1847","Senegal","SEN","PPG, other private creditors (DIS, current US$)","DT.DIS.PROP.CD","164594258.6"
"1848","Senegal","SEN","PPG, other private creditors (INT, current US$)","DT.INT.PROP.CD","3511550.4"
"1849","Senegal","SEN","PPG, private creditors (AMT, current US$)","DT.AMT.PRVT.CD","142043596.7"
"1850","Senegal","SEN","PPG, private creditors (DIS, current US$)","DT.DIS.PRVT.CD","226393739.8"
"1851","Senegal","SEN","PPG, private creditors (INT, current US$)","DT.INT.PRVT.CD","149896704.5"
"1852","Senegal","SEN","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","444722556"
"1853","Serbia","SRB","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","1390127107.3"
"1854","Serbia","SRB","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","1087126443.3"
"1855","Serbia","SRB","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","DT.INT.DPNG.CD","589206331.6"
"1856","Serbia","SRB","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","328727524.6"
"1857","Serbia","SRB","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","703434606.4"
"1858","Serbia","SRB","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","156469393.1"
"1859","Serbia","SRB","PPG, bonds (AMT, current US$)","DT.AMT.PBND.CD","0"
"1860","Serbia","SRB","PPG, bonds (INT, current US$)","DT.INT.PBND.CD","238124000"
"1861","Serbia","SRB","PPG, commercial banks (AMT, current US$)","DT.AMT.PCBK.CD","6515073.8"
"1862","Serbia","SRB","PPG, commercial banks (DIS, current US$)","DT.DIS.PCBK.CD","2967178.9"
"1863","Serbia","SRB","PPG, commercial banks (INT, current US$)","DT.INT.PCBK.CD","621929.8"
"1864","Serbia","SRB","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","715223963.7"
"1865","Serbia","SRB","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","623050701"
"1866","Serbia","SRB","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","92872223.3"
"1867","Serbia","SRB","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","1043951488.3"
"1868","Serbia","SRB","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","1326485307.4"
"1869","Serbia","SRB","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","249341616.4"
"1870","Serbia","SRB","PPG, other private creditors (AMT, current US$)","DT.AMT.PROP.CD","27982786.4"
"1871","Serbia","SRB","PPG, other private creditors (DIS, current US$)","DT.DIS.PROP.CD","60674621"
"1872","Serbia","SRB","PPG, other private creditors (INT, current US$)","DT.INT.PROP.CD","9832565.5"
"1873","Serbia","SRB","PPG, private creditors (AMT, current US$)","DT.AMT.PRVT.CD","34497860.2"
"1874","Serbia","SRB","PPG, private creditors (DIS, current US$)","DT.DIS.PRVT.CD","63641799.9"
"1875","Serbia","SRB","PPG, private creditors (INT, current US$)","DT.INT.PRVT.CD","248578495.3"
"1876","Serbia","SRB","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","3409673950"
"1877","Serbia","SRB","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","2331224601.5"
"1878","Sierra Leone","SLE","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","98339852.8"
"1879","Sierra Leone","SLE","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","7862712.9"
"1880","Sierra Leone","SLE","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","8755657.7"
"1881","Sierra Leone","SLE","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","32566565"
"1882","Sierra Leone","SLE","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","2736397.7"
"1883","Sierra Leone","SLE","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","24144262.8"
"1884","Sierra Leone","SLE","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","65773287.8"
"1885","Sierra Leone","SLE","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","5126315.2"
"1886","Sierra Leone","SLE","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","32899920.5"
"1887","Sierra Leone","SLE","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","98339852.8"
"1888","Sierra Leone","SLE","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","7862712.9"
"1889","Sierra Leone","SLE","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","32899920.5"
"1890","Solomon Islands","SLB","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","8645249.9"
"1891","Solomon Islands","SLB","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","5410035.3"
"1892","Solomon Islands","SLB","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","DT.INT.DPNG.CD","3721000"
"1893","Solomon Islands","SLB","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","1207375"
"1894","Solomon Islands","SLB","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","284000"
"1895","Solomon Islands","SLB","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","3952828.9"
"1896","Solomon Islands","SLB","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","8645249.9"
"1897","Solomon Islands","SLB","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","1405035.3"
"1898","Solomon Islands","SLB","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","5160203.9"
"1899","Solomon Islands","SLB","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","8645249.9"
"1900","Solomon Islands","SLB","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","1689035.3"
"1901","Solomon Islands","SLB","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","30749703.9"
"1902","Solomon Islands","SLB","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","25589500"
"1903","Somalia","SOM","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","2456971.6"
"1904","Somalia","SOM","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","4429352.4"
"1905","Somalia","SOM","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","8301771.4"
"1906","Somalia","SOM","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","925000"
"1907","Somalia","SOM","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","24683262.9"
"1908","Somalia","SOM","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","2456971.6"
"1909","Somalia","SOM","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","3504352.4"
"1910","Somalia","SOM","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","32985034.3"
"1911","Somalia","SOM","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","2456971.6"
"1912","Somalia","SOM","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","4429352.4"
"1913","Somalia","SOM","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","32985034.3"
"1914","South Africa","ZAF","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","714762584.5"
"1915","South Africa","ZAF","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","4872276053.4"
"1916","South Africa","ZAF","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","DT.INT.DPNG.CD","957111168.5"
"1917","South Africa","ZAF","PPG, bonds (AMT, current US$)","DT.AMT.PBND.CD","2000000000"
"1918","South Africa","ZAF","PPG, bonds (INT, current US$)","DT.INT.PBND.CD","3766186000"
"1919","South Africa","ZAF","PPG, commercial banks (AMT, current US$)","DT.AMT.PCBK.CD","398510262.9"
"1920","South Africa","ZAF","PPG, commercial banks (DIS, current US$)","DT.DIS.PCBK.CD","44117700"
"1921","South Africa","ZAF","PPG, commercial banks (INT, current US$)","DT.INT.PCBK.CD","65728818.1"
"1922","South Africa","ZAF","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","346393763.9"
"1923","South Africa","ZAF","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","251984484.5"
"1924","South Africa","ZAF","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","82716066.79999998"
"1925","South Africa","ZAF","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","346393763.9"
"1926","South Africa","ZAF","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","251984484.5"
"1927","South Africa","ZAF","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","82716066.79999998"
"1928","South Africa","ZAF","PPG, other private creditors (AMT, current US$)","DT.AMT.PROP.CD","43837666.7"
"1929","South Africa","ZAF","PPG, other private creditors (INT, current US$)","DT.INT.PROP.CD","534000"
"1930","South Africa","ZAF","PPG, private creditors (AMT, current US$)","DT.AMT.PRVT.CD","2442347929.6"
"1931","South Africa","ZAF","PPG, private creditors (DIS, current US$)","DT.DIS.PRVT.CD","44117700"
"1932","South Africa","ZAF","PPG, private creditors (INT, current US$)","DT.INT.PRVT.CD","3832448818.1"
"1933","South Africa","ZAF","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","9474257551.9"
"1934","South Africa","ZAF","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","6685515858.4"
"1935","South Asia","SAS","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","29306216064.7"
"1936","South Asia","SAS","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","15931560388.1"
"1937","South Asia","SAS","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","DT.INT.DPNG.CD","9813113000"
"1938","South Asia","SAS","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","6437804448.1"
"1939","South Asia","SAS","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","17269114040.9"
"1940","South Asia","SAS","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","2004917449.3"
"1941","South Asia","SAS","PPG, bonds (AMT, current US$)","DT.AMT.PBND.CD","4883333333.3"
"1942","South Asia","SAS","PPG, bonds (INT, current US$)","DT.INT.PBND.CD","1515738709.8"
"1943","South Asia","SAS","PPG, commercial banks (AMT, current US$)","DT.AMT.PCBK.CD","5004801917.3"
"1944","South Asia","SAS","PPG, commercial banks (DIS, current US$)","DT.DIS.PCBK.CD","219553713.2"
"1945","South Asia","SAS","PPG, commercial banks (INT, current US$)","DT.INT.PCBK.CD","676602285.2"
"1946","South Asia","SAS","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","7851739929.5"
"1947","South Asia","SAS","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","11722783310.6"
"1948","South Asia","SAS","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","1915432943.8"
"1949","South Asia","SAS","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","14289544377.6"
"1950","South Asia","SAS","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","28991897351.5"
"1951","South Asia","SAS","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","3920350393.1"
"1952","South Asia","SAS","PPG, other private creditors (AMT, current US$)","DT.AMT.PROP.CD","207766207.6"
"1953","South Asia","SAS","PPG, other private creditors (INT, current US$)","DT.INT.PROP.CD","5756000"
"1954","South Asia","SAS","PPG, private creditors (AMT, current US$)","DT.AMT.PRVT.CD","10095901458.2"
"1955","South Asia","SAS","PPG, private creditors (DIS, current US$)","DT.DIS.PRVT.CD","219553713.2"
"1956","South Asia","SAS","PPG, private creditors (INT, current US$)","DT.INT.PRVT.CD","2198096995"
"1957","South Asia","SAS","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","48756295898.2"
"1958","South Asia","SAS","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","24370850062.4"
"1959","Sri Lanka","LKA","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","2547120639.9"
"1960","Sri Lanka","LKA","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","1304221181.4"
"1961","Sri Lanka","LKA","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","DT.INT.DPNG.CD","268295000"
"1962","Sri Lanka","LKA","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","1075437996.6"
"1963","Sri Lanka","LKA","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","1729975495.9"
"1964","Sri Lanka","LKA","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","270096709.9"
"1965","Sri Lanka","LKA","PPG, bonds (AMT, current US$)","DT.AMT.PBND.CD","1750000000"
"1966","Sri Lanka","LKA","PPG, bonds (INT, current US$)","DT.INT.PBND.CD","571993000"
"1967","Sri Lanka","LKA","PPG, commercial banks (AMT, current US$)","DT.AMT.PCBK.CD","529046985.1"
"1968","Sri Lanka","LKA","PPG, commercial banks (DIS, current US$)","DT.DIS.PCBK.CD","77491628.09999998"
"1969","Sri Lanka","LKA","PPG, commercial banks (INT, current US$)","DT.INT.PCBK.CD","48689796.2"
"1970","Sri Lanka","LKA","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","449771961.1"
"1971","Sri Lanka","LKA","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","739653515.8999999"
"1972","Sri Lanka","LKA","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","140722675.3"
"1973","Sri Lanka","LKA","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","1525209957.7"
"1974","Sri Lanka","LKA","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","2469629011.8"
"1975","Sri Lanka","LKA","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","410819385.2"
"1976","Sri Lanka","LKA","PPG, other private creditors (AMT, current US$)","DT.AMT.PROP.CD","151529090.9"
"1977","Sri Lanka","LKA","PPG, other private creditors (INT, current US$)","DT.INT.PROP.CD","4424000"
"1978","Sri Lanka","LKA","PPG, private creditors (AMT, current US$)","DT.AMT.PRVT.CD","2430576076"
"1979","Sri Lanka","LKA","PPG, private creditors (DIS, current US$)","DT.DIS.PRVT.CD","77491628.09999998"
"1980","Sri Lanka","LKA","PPG, private creditors (INT, current US$)","DT.INT.PRVT.CD","625106796.2"
"1981","Sri Lanka","LKA","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","5761489255.9"
"1982","Sri Lanka","LKA","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","1805703222.2"
"1983","St. Lucia","LCA","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","37459842.2"
"1984","St. Lucia","LCA","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","4891779.5"
"1985","St. Lucia","LCA","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","5113457.5"
"1986","St. Lucia","LCA","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","5713700.5"
"1987","St. Lucia","LCA","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","1375737.7"
"1988","St. Lucia","LCA","PPG, bonds (AMT, current US$)","DT.AMT.PBND.CD","200000"
"1989","St. Lucia","LCA","PPG, bonds (INT, current US$)","DT.INT.PBND.CD","85925.9"
"1990","St. Lucia","LCA","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","15019216.3"
"1991","St. Lucia","LCA","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","31746141.7"
"1992","St. Lucia","LCA","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","3430115.9"
"1993","St. Lucia","LCA","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","20132673.8"
"1994","St. Lucia","LCA","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","37459842.2"
"1995","St. Lucia","LCA","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","4805853.6"
"1996","St. Lucia","LCA","PPG, private creditors (AMT, current US$)","DT.AMT.PRVT.CD","200000"
"1997","St. Lucia","LCA","PPG, private creditors (INT, current US$)","DT.INT.PRVT.CD","85925.9"
"1998","St. Lucia","LCA","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","20332673.8"
"1999","St. Vincent and the Grenadines","VCT","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","33458473.7"
"2000","St. Vincent and the Grenadines","VCT","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","6817648.3"
"2001","St. Vincent and the Grenadines","VCT","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","3070092.3"
"2002","St. Vincent and the Grenadines","VCT","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","8155461.4"
"2003","St. Vincent and the Grenadines","VCT","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","1181883.8"
"2004","St. Vincent and the Grenadines","VCT","PPG, bonds (AMT, current US$)","DT.AMT.PBND.CD","1225216.3"
"2005","St. Vincent and the Grenadines","VCT","PPG, bonds (INT, current US$)","DT.INT.PBND.CD","567777.8"
"2006","St. Vincent and the Grenadines","VCT","PPG, commercial banks (AMT, current US$)","DT.AMT.PCBK.CD","500142.9"
"2007","St. Vincent and the Grenadines","VCT","PPG, commercial banks (INT, current US$)","DT.INT.PCBK.CD","8000"
"2008","St. Vincent and the Grenadines","VCT","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","21615600.7"
"2009","St. Vincent and the Grenadines","VCT","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","25303012.3"
"2010","St. Vincent and the Grenadines","VCT","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","5059986.7"
"2011","St. Vincent and the Grenadines","VCT","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","24685693"
"2012","St. Vincent and the Grenadines","VCT","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","33458473.7"
"2013","St. Vincent and the Grenadines","VCT","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","6241870.5"
"2014","St. Vincent and the Grenadines","VCT","PPG, private creditors (AMT, current US$)","DT.AMT.PRVT.CD","1725359.2"
"2015","St. Vincent and the Grenadines","VCT","PPG, private creditors (INT, current US$)","DT.INT.PRVT.CD","575777.8"
"2016","St. Vincent and the Grenadines","VCT","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","26411052.2"
"2017","Sudan","SDN","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","704940261.8"
"2018","Sudan","SDN","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","93311473"
"2019","Sudan","SDN","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","262918897.8"
"2020","Sudan","SDN","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","376666146.5"
"2021","Sudan","SDN","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","40572544.5"
"2022","Sudan","SDN","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","217194878.8"
"2023","Sudan","SDN","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","328274115.3"
"2024","Sudan","SDN","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","52738928.5"
"2025","Sudan","SDN","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","480113776.6"
"2026","Sudan","SDN","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","704940261.8"
"2027","Sudan","SDN","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","93311473"
"2028","Sudan","SDN","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","480113776.6"
"2029","Syrian Arab Republic","SYR","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","266925460.4"
"2030","Syrian Arab Republic","SYR","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","39165280.6"
"2031","Syrian Arab Republic","SYR","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","159358328.9"
"2032","Syrian Arab Republic","SYR","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","126505578"
"2033","Syrian Arab Republic","SYR","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","9269996.5"
"2034","Syrian Arab Republic","SYR","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","147903571.1"
"2035","Syrian Arab Republic","SYR","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","140419882.4"
"2036","Syrian Arab Republic","SYR","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","29895284.1"
"2037","Syrian Arab Republic","SYR","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","307261900"
"2038","Syrian Arab Republic","SYR","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","266925460.4"
"2039","Syrian Arab Republic","SYR","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","39165280.6"
"2040","Syrian Arab Republic","SYR","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","307261900"
"2041","Tajikistan","TJK","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","89888943.9"
"2042","Tajikistan","TJK","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","95265217.6"
"2043","Tajikistan","TJK","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","DT.INT.DPNG.CD","57094000"
"2044","Tajikistan","TJK","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","73281257.2"
"2045","Tajikistan","TJK","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","4600834.4"
"2046","Tajikistan","TJK","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","26333637.2"
"2047","Tajikistan","TJK","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","59062982"
"2048","Tajikistan","TJK","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","85288109.5"
"2049","Tajikistan","TJK","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","11837580.4"
"2050","Tajikistan","TJK","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","132344239.2"
"2051","Tajikistan","TJK","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","89888943.9"
"2052","Tajikistan","TJK","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","38171217.6"
"2053","Tajikistan","TJK","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","467153429.2"
"2054","Tajikistan","TJK","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","334809190"
"2055","Tanzania","TZA","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","1166055814.5"
"2056","Tanzania","TZA","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","283734011.6"
"2057","Tanzania","TZA","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","DT.INT.DPNG.CD","104305000"
"2058","Tanzania","TZA","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","194944695.3"
"2059","Tanzania","TZA","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","150348676"
"2060","Tanzania","TZA","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","40941173.9"
"2061","Tanzania","TZA","PPG, commercial banks (AMT, current US$)","DT.AMT.PCBK.CD","440124365.3"
"2062","Tanzania","TZA","PPG, commercial banks (INT, current US$)","DT.INT.PCBK.CD","50780712.8"
"2063","Tanzania","TZA","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","141436637"
"2064","Tanzania","TZA","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","1015707138.5"
"2065","Tanzania","TZA","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","87707124.9"
"2066","Tanzania","TZA","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","336381332.3"
"2067","Tanzania","TZA","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","1166055814.5"
"2068","Tanzania","TZA","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","128648298.8"
"2069","Tanzania","TZA","PPG, other private creditors (AMT, current US$)","DT.AMT.PROP.CD","45783.8"
"2070","Tanzania","TZA","PPG, other private creditors (INT, current US$)","DT.INT.PROP.CD","0"
"2071","Tanzania","TZA","PPG, private creditors (AMT, current US$)","DT.AMT.PRVT.CD","440170149.1"
"2072","Tanzania","TZA","PPG, private creditors (INT, current US$)","DT.INT.PRVT.CD","50780712.8"
"2073","Tanzania","TZA","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","1388218481.4"
"2074","Tanzania","TZA","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","611667000"
"2075","Thailand","THA","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","301616651.9"
"2076","Thailand","THA","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","1844227471.1"
"2077","Thailand","THA","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","DT.INT.DPNG.CD","1347170000"
"2078","Thailand","THA","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","277799616.8"
"2079","Thailand","THA","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","301616651.9"
"2080","Thailand","THA","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","59731471.1"
"2081","Thailand","THA","PPG, bonds (AMT, current US$)","DT.AMT.PBND.CD","0"
"2082","Thailand","THA","PPG, bonds (INT, current US$)","DT.INT.PBND.CD","410324000"
